0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.59
3 info using node@v0.8.8
93 verbose read json /usr/local/lib/node_modules/npm/node_modules/tar/node_modules/inherits/package.json
94 verbose read json /usr/local/lib/node_modules/npm/node_modules/tar/node_modules/block-stream/package.json
95 verbose read json /usr/local/lib/node_modules/npm/node_modules/tar/node_modules/fstream/package.json
96 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream/node_modules/rimraf/package.json
97 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream/node_modules/mkdirp/package.json
98 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream/node_modules/graceful-fs/package.json
99 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream/node_modules/inherits/package.json
100 verbose read json /usr/local/lib/node_modules/npm/node_modules/block-stream/node_modules/inherits/package.json
101 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/glob/package.json
102 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/graceful-fs/package.json
103 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/fstream/package.json
104 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/minimatch/package.json
105 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/package.json
106 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/nopt/package.json
107 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/npmlog/package.json
108 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/osenv/package.json
109 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/request/package.json
110 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/rimraf/package.json
111 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/semver/package.json
112 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/tar/package.json
113 verbose read json /usr/local/lib/node_modules/npm/node_modules/node-gyp/node_modules/which/package.json
114 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmlog/node_modules/ansi/package.json
115 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/request/package.json
116 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/graceful-fs/package.json
117 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/semver/package.json
118 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/slide/package.json
119 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/chownr/package.json
120 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/mkdirp/package.json
121 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/rimraf/package.json
122 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/retry/package.json
123 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/couch-login/package.json
124 verbose read json /usr/local/lib/node_modules/npm/node_modules/npm-registry-client/node_modules/npmlog/package.json
125 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/glob/package.json
126 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/lru-cache/package.json
127 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/semver/package.json
128 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/slide/package.json
129 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/npmlog/package.json
130 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-package-json/node_modules/graceful-fs/package.json
131 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-installed/node_modules/semver/package.json
132 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-installed/node_modules/slide/package.json
133 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-installed/node_modules/read-package-json/package.json
134 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-installed/node_modules/graceful-fs/package.json
135 verbose read json /usr/local/lib/node_modules/npm/node_modules/read-installed/node_modules/npmlog/package.json
136 verbose read json /usr/local/lib/node_modules/npm/node_modules/glob/node_modules/minimatch/package.json
137 verbose read json /usr/local/lib/node_modules/npm/node_modules/glob/node_modules/graceful-fs/package.json
138 verbose read json /usr/local/lib/node_modules/npm/node_modules/glob/node_modules/inherits/package.json
139 verbose read json /usr/local/lib/node_modules/npm/node_modules/couch-login/node_modules/request/package.json
140 verbose url raw yeoman
141 verbose url resolving [ 'https://registry.npmjs.org/', './yeoman' ]
142 verbose url resolved https://registry.npmjs.org/yeoman
143 info retry registry request attempt 1 at 01:58:00
144 verbose etag "2E96X0UEPI3U1O3BFUET5A6G"
145 http GET https://registry.npmjs.org/yeoman
146 verbose from cache /usr/local/lib/node_modules/npm/node_modules/fstream-npm/node_modules/fstream-ignore/package.json
147 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream-npm/node_modules/inherits/package.json
148 verbose from cache /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/package.json
149 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/inherits/package.json
150 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/once/package.json
151 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/mkdirp/package.json
152 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/osenv/package.json
153 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/nopt/package.json
154 verbose from cache /usr/local/lib/node_modules/npm/node_modules/read/node_modules/mute-stream/package.json
155 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/node_modules/proto-list/package.json
156 verbose from cache /usr/local/lib/node_modules/npm/node_modules/init-package-json/node_modules/promzard/package.json
157 verbose read json /usr/local/lib/node_modules/npm/node_modules/init-package-json/node_modules/read/package.json
158 verbose read json /usr/local/lib/node_modules/npm/node_modules/init-package-json/node_modules/read-package-json/package.json
159 verbose read json /usr/local/lib/node_modules/npm/node_modules/init-package-json/node_modules/semver/package.json
160 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream-npm/node_modules/fstream-ignore/node_modules/minimatch/package.json
161 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream-npm/node_modules/fstream-ignore/node_modules/fstream/package.json
162 verbose read json /usr/local/lib/node_modules/npm/node_modules/fstream-npm/node_modules/fstream-ignore/node_modules/inherits/package.json
163 verbose read json /usr/local/lib/node_modules/npm/node_modules/init-package-json/node_modules/promzard/node_modules/read/package.json
164 verbose from cache /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/node_modules/proto-list/package.json
165 verbose read json /usr/local/lib/node_modules/npm/node_modules/npmconf/node_modules/config-chain/node_modules/ini/package.json
166 http 200 https://registry.npmjs.org/yeoman
167 silly registry.get cb [ 200,
167 silly registry.get   { vary: 'Accept',
167 silly registry.get     server: 'CouchDB/1.2.0 (Erlang OTP/R15B)',
167 silly registry.get     etag: '"2V3KNVESJEHKZNYAR1EG6GCC3"',
167 silly registry.get     date: 'Thu, 13 Dec 2012 06:57:07 GMT',
167 silly registry.get     'content-type': 'application/json',
167 silly registry.get     'content-length': '34617' } ]
168 silly addNameRange number 2 { name: 'yeoman', range: '', hasData: true }
169 silly addNameRange versions [ 'yeoman',
169 silly addNameRange   [ '0.0.1',
169 silly addNameRange     '0.7.0',
169 silly addNameRange     '0.7.1',
169 silly addNameRange     '0.7.2',
169 silly addNameRange     '0.7.3',
169 silly addNameRange     '0.9.0',
169 silly addNameRange     '0.9.1',
169 silly addNameRange     '0.9.2',
169 silly addNameRange     '0.9.3',
169 silly addNameRange     '0.9.4',
169 silly addNameRange     '0.9.5',
169 silly addNameRange     '0.9.6' ] ]
170 verbose addNamed [ 'yeoman', '0.9.6' ]
171 verbose addNamed [ '0.9.6', '0.9.6' ]
172 silly lockFile 72540a0c-yeoman-0-9-6 yeoman@0.9.6
173 verbose lock yeoman@0.9.6 /Users/jpalfr/.npm/72540a0c-yeoman-0-9-6.lock
174 silly lockFile b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
175 verbose lock https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz /Users/jpalfr/.npm/b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz.lock
176 verbose addRemoteTarball [ 'https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz',
176 verbose addRemoteTarball   '2e80fda9f0b2c77392798012dbb10f696e7c5c26' ]
177 info retry fetch attempt 1 at 01:58:01
178 verbose fetch to= /var/folders/5t/5tGt1S6PFbaH4HFJaL0PrU+++TM/-Tmp-/npm-51034/1355381881004-0.17911546933464706/tmp.tgz
179 http GET https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
180 http 200 https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
181 silly shasum updated bytes 40960
182 silly shasum updated bytes 40960
183 silly shasum updated bytes 40960
184 silly shasum updated bytes 40960
185 silly shasum updated bytes 40960
186 silly shasum updated bytes 40960
187 silly shasum updated bytes 40960
188 silly shasum updated bytes 40960
189 silly shasum updated bytes 40960
190 silly shasum updated bytes 40960
191 silly shasum updated bytes 40960
192 silly shasum updated bytes 40960
193 silly shasum updated bytes 40960
194 silly shasum updated bytes 40960
195 silly shasum updated bytes 40960
196 silly shasum updated bytes 40960
197 silly shasum updated bytes 40960
198 silly shasum updated bytes 40960
199 silly shasum updated bytes 40960
200 silly shasum updated bytes 40960
201 silly shasum updated bytes 40960
202 silly shasum updated bytes 40960
203 silly shasum updated bytes 40960
204 silly shasum updated bytes 40960
205 silly shasum updated bytes 40960
206 silly shasum updated bytes 40960
207 silly shasum updated bytes 40960
208 silly shasum updated bytes 40960
209 silly shasum updated bytes 40960
210 silly shasum updated bytes 40960
211 silly shasum updated bytes 40960
212 silly shasum updated bytes 40960
213 silly shasum updated bytes 40960
214 silly shasum updated bytes 40960
215 silly shasum updated bytes 40960
216 silly shasum updated bytes 40960
217 silly shasum updated bytes 40960
218 silly shasum updated bytes 40960
219 silly shasum updated bytes 40960
220 silly shasum updated bytes 40960
221 silly shasum updated bytes 40960
222 silly shasum updated bytes 40960
223 silly shasum updated bytes 40960
224 silly shasum updated bytes 40960
225 silly shasum updated bytes 40960
226 silly shasum updated bytes 40960
227 silly shasum updated bytes 40960
228 silly shasum updated bytes 40960
229 silly shasum updated bytes 40960
230 silly shasum updated bytes 40960
231 silly shasum updated bytes 40960
232 silly shasum updated bytes 40960
233 silly shasum updated bytes 40960
234 silly shasum updated bytes 40960
235 silly shasum updated bytes 40960
236 silly shasum updated bytes 40960
237 silly shasum updated bytes 17894
238 info shasum 2e80fda9f0b2c77392798012dbb10f696e7c5c26
238 info shasum /var/folders/5t/5tGt1S6PFbaH4HFJaL0PrU+++TM/-Tmp-/npm-51034/1355381881004-0.17911546933464706/tmp.tgz
239 verbose tar unpack /var/folders/5t/5tGt1S6PFbaH4HFJaL0PrU+++TM/-Tmp-/npm-51034/1355381881004-0.17911546933464706/tmp.tgz
240 silly lockFile 351baf2b-1004-0-17911546933464706-package /var/folders/5t/5tGt1S6PFbaH4HFJaL0PrU+++TM/-Tmp-/npm-51034/1355381881004-0.17911546933464706/package
241 verbose lock /var/folders/5t/5tGt1S6PFbaH4HFJaL0PrU+++TM/-Tmp-/npm-51034/1355381881004-0.17911546933464706/package /Users/jpalfr/.npm/351baf2b-1004-0-17911546933464706-package.lock
242 silly gunzTarPerm modes [ '777', '666' ]
243 silly gunzTarPerm extractEntry package.json
244 silly gunzTarPerm modified mode [ 'package.json', 420, 438 ]
245 silly gunzTarPerm extractEntry Gruntfile.js
246 silly gunzTarPerm modified mode [ 'Gruntfile.js', 420, 438 ]
247 silly gunzTarPerm extractEntry yeoman.js
248 silly gunzTarPerm modified mode [ 'yeoman.js', 420, 438 ]
249 silly gunzTarPerm extractEntry doc/bower.md
250 silly gunzTarPerm modified mode [ 'doc/bower.md', 420, 438 ]
251 silly gunzTarPerm extractEntry doc/build.md
252 silly gunzTarPerm modified mode [ 'doc/build.md', 420, 438 ]
253 silly gunzTarPerm extractEntry doc/faq.md
254 silly gunzTarPerm modified mode [ 'doc/faq.md', 420, 438 ]
255 silly gunzTarPerm extractEntry doc/folders.md
256 silly gunzTarPerm modified mode [ 'doc/folders.md', 420, 438 ]
257 silly gunzTarPerm extractEntry doc/gruntfile.md
258 silly gunzTarPerm modified mode [ 'doc/gruntfile.md', 420, 438 ]
259 silly gunzTarPerm extractEntry doc/init.md
260 silly gunzTarPerm modified mode [ 'doc/init.md', 420, 438 ]
261 silly gunzTarPerm extractEntry doc/insight.md
262 silly gunzTarPerm modified mode [ 'doc/insight.md', 420, 438 ]
263 silly gunzTarPerm extractEntry doc/server.md
264 silly gunzTarPerm modified mode [ 'doc/server.md', 420, 438 ]
265 silly gunzTarPerm extractEntry doc/test.md
266 silly gunzTarPerm modified mode [ 'doc/test.md', 420, 438 ]
267 silly gunzTarPerm extractEntry doc/yeoman.md
268 silly gunzTarPerm modified mode [ 'doc/yeoman.md', 420, 438 ]
269 silly gunzTarPerm extractEntry lib/plugins/insight.js
270 silly gunzTarPerm modified mode [ 'lib/plugins/insight.js', 420, 438 ]
271 silly gunzTarPerm extractEntry lib/plugins/updater.js
272 silly gunzTarPerm modified mode [ 'lib/plugins/updater.js', 420, 438 ]
273 silly gunzTarPerm extractEntry lib/support/confess.js
274 silly gunzTarPerm modified mode [ 'lib/support/confess.js', 420, 438 ]
275 silly gunzTarPerm extractEntry lib/support/confess.json
276 silly gunzTarPerm modified mode [ 'lib/support/confess.json', 420, 438 ]
277 silly gunzTarPerm extractEntry lib/utils/fetch.js
278 silly gunzTarPerm modified mode [ 'lib/utils/fetch.js', 420, 438 ]
279 silly gunzTarPerm extractEntry lib/utils/index.js
280 silly gunzTarPerm modified mode [ 'lib/utils/index.js', 420, 438 ]
281 silly gunzTarPerm extractEntry man/init.1
282 silly gunzTarPerm modified mode [ 'man/init.1', 420, 438 ]
283 silly gunzTarPerm extractEntry man/bower.1
284 silly gunzTarPerm modified mode [ 'man/bower.1', 420, 438 ]
285 silly gunzTarPerm extractEntry man/faq.1
286 silly gunzTarPerm modified mode [ 'man/faq.1', 420, 438 ]
287 silly gunzTarPerm extractEntry man/folders.1
288 silly gunzTarPerm modified mode [ 'man/folders.1', 420, 438 ]
289 silly gunzTarPerm extractEntry man/gruntfile.1
290 silly gunzTarPerm modified mode [ 'man/gruntfile.1', 420, 438 ]
291 silly gunzTarPerm extractEntry man/build.1
292 silly gunzTarPerm modified mode [ 'man/build.1', 420, 438 ]
293 silly gunzTarPerm extractEntry man/insight.1
294 silly gunzTarPerm modified mode [ 'man/insight.1', 420, 438 ]
295 silly gunzTarPerm extractEntry man/serve.1
296 silly gunzTarPerm modified mode [ 'man/serve.1', 420, 438 ]
297 silly gunzTarPerm extractEntry man/server.1
298 silly gunzTarPerm modified mode [ 'man/server.1', 420, 438 ]
299 silly gunzTarPerm extractEntry man/test.1
300 silly gunzTarPerm modified mode [ 'man/test.1', 420, 438 ]
301 silly gunzTarPerm extractEntry man/yeoman.1
302 silly gunzTarPerm modified mode [ 'man/yeoman.1', 420, 438 ]
303 silly gunzTarPerm extractEntry bin/help.txt
304 silly gunzTarPerm modified mode [ 'bin/help.txt', 420, 438 ]
305 silly gunzTarPerm extractEntry bin/yeoman
306 silly gunzTarPerm modified mode [ 'bin/yeoman', 493, 511 ]
307 silly gunzTarPerm extractEntry bin/yeomaninsight.py
308 silly gunzTarPerm modified mode [ 'bin/yeomaninsight.py', 493, 511 ]
309 silly gunzTarPerm extractEntry readme.md
310 silly gunzTarPerm modified mode [ 'readme.md', 420, 438 ]
311 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/package.json
312 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/package.json', 420, 438 ]
313 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.npmignore
314 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/.npmignore', 420, 438 ]
315 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/Gruntfile.js
316 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/Gruntfile.js', 420, 438 ]
317 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.htaccess
318 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/.htaccess', 420, 438 ]
319 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/favicon.ico
320 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/favicon.ico', 420, 438 ]
321 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/.npmignore
322 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/img/.npmignore', 420, 438 ]
323 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/destroy.png
324 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/img/destroy.png', 420, 438 ]
325 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/nyan.gif
326 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/img/nyan.gif', 420, 438 ]
327 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/index.html
328 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/index.html', 420, 438 ]
329 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/hm.js
330 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/hm.js', 420, 438 ]
331 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/main.js
332 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/main.js', 420, 438 ]
333 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/plugins.js
334 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/plugins.js',
334 silly gunzTarPerm   420,
334 silly gunzTarPerm   438 ]
335 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Task.js
336 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/Task.js', 420, 438 ]
337 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/TaskApp.js
338 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/TaskApp.js',
338 silly gunzTarPerm   420,
338 silly gunzTarPerm   438 ]
339 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Tasks.js
340 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/Tasks.js',
340 silly gunzTarPerm   420,
340 silly gunzTarPerm   438 ]
341 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/spineModule.js
342 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/coffee/spineModule.js',
342 silly gunzTarPerm   420,
342 silly gunzTarPerm   438 ]
343 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Task.coffee
344 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/coffee/Task.coffee',
344 silly gunzTarPerm   420,
344 silly gunzTarPerm   438 ]
345 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/TaskApp.coffee
346 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/coffee/TaskApp.coffee',
346 silly gunzTarPerm   420,
346 silly gunzTarPerm   438 ]
347 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Tasks.coffee
348 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/coffee/Tasks.coffee',
348 silly gunzTarPerm   420,
348 silly gunzTarPerm   438 ]
349 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/jquery.js
350 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/components/jquery/jquery.js',
350 silly gunzTarPerm   420,
350 silly gunzTarPerm   438 ]
351 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/component.json
352 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/components/jquery/component.json',
352 silly gunzTarPerm   420,
352 silly gunzTarPerm   438 ]
353 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/package.json
354 silly gunzTarPerm modified mode [ 'samples/todos_spine_requirejs/app/scripts/components/spine/package.json',
354 silly gunzTarPerm   420,
354 silly gunzTarPerm   438 ]
355 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/.npmignore
